Values,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.0,2.871899,1.643402,1.024239,0.884452,0.489468,0.966858,1.178188,1.92988,3.081201,1.628796,2.033266,1.315557,1.591195,0.988937,0.290185,2.552462,3.011699,8.042797,17.732195,9.191324,1.989621,2.83528,1.261314,0.928066,0.440075
1.0,1.94413,1.523863,0.920973,0.977868,0.452732,1.161224,1.156452,2.134858,2.991903,1.723684,2.192521,1.369445,1.8326,0.983183,0.267215,2.337207,3.220246,7.554602,17.978514,9.81186,2.115667,2.762782,1.124745,1.058541,0.43924
1.0,1.301106,1.379605,0.951585,1.049041,0.410078,1.389654,1.113881,2.222667,2.96051,1.817606,2.44556,1.347548,2.002043,0.96678,0.256921,2.306598,3.260531,6.938947,16.815552,10.510694,2.33826,2.518802,1.115212,1.174442,0.440488
1.0,0.977076,1.22727,1.131988,1.065261,0.371081,1.530238,1.062046,2.205256,2.930139,1.883614,2.75523,1.274392,2.02709,0.928759,0.258907,2.493921,3.15386,6.373766,14.596751,11.18607,2.525146,2.142578,1.249135,1.233517,0.43836
1.0,0.871398,1.072169,1.443127,1.015517,0.341808,1.524765,1.0081,2.127944,2.851449,1.912067,2.991484,1.182265,1.91841,0.866057,0.269967,2.835275,3.005156,5.984945,11.946939,11.68791,2.548508,1.700303,1.507378,1.214615,0.427477
1.0,0.850345,0.921143,1.843952,0.916152,0.325516,1.363645,0.95697,2.032745,2.706969,1.915025,3.058346,1.099149,1.754774,0.787171,0.287869,3.178546,2.956293,5.762628,9.52117,11.86773,2.358504,1.267769,1.852893,1.128385,0.40756
1.0,0.810017,0.803299,2.264223,0.798828,0.324442,1.117209,0.91888,1.937126,2.535411,1.91885,2.920982,1.036617,1.632405,0.711174,0.310848,3.401743,3.113224,5.628311,7.735625,11.63366,2.010106,0.933384,2.223847,1.009904,0.385504
1.0,0.735643,0.754877,2.601357,0.691566,0.33692,0.858263,0.900966,1.827218,2.381629,1.934797,2.624027,0.986272,1.603406,0.646547,0.334184,3.413202,3.453731,5.488263,6.668485,11.005968,1.620944,0.766842,2.532621,0.897083,0.369403
1.0,0.66061,0.797963,2.753823,0.608899,0.357566,0.665852,0.898036,1.668784,2.285767,1.974114,2.239439,0.935035,1.650124,0.595664,0.353136,3.264988,3.851021,5.309476,6.128687,10.116039,1.339213,0.790011,2.689774,0.812164,0.363602
1.0,0.661217,0.911077,2.665502,0.552961,0.381778,0.577234,0.899105,1.436698,2.259325,2.058663,1.854051,0.891848,1.716828,0.557942,0.364939,3.060724,4.11728,5.089884,5.892775,9.134719,1.243604,0.971861,2.643719,0.754288,0.368114
1.0,0.759239,1.038466,2.353789,0.52349,0.409888,0.590575,0.899931,1.157217,2.296,2.222176,1.528016,0.889417,1.750245,0.538665,0.371755,2.997149,4.129271,4.862005,5.824617,8.206171,1.364225,1.261565,2.398261,0.711465,0.381826
1.0,0.959864,1.10956,1.897818,0.531478,0.444732,0.680747,0.895235,0.909559,2.394428,2.496135,1.279224,0.961151,1.750763,0.550876,0.380429,3.2129,3.870886,4.59556,5.885524,7.456044,1.643792,1.581658,2.01736,0.680838,0.405583
1.0,1.176736,1.082399,1.411563,0.586986,0.485011,0.80911,0.882834,0.753798,2.554632,2.870148,1.10126,1.103342,1.740246,0.603155,0.395298,3.723215,3.40249,4.266152,6.020649,6.976417,1.964812,1.847901,1.599108,0.666939,0.439439
1.0,1.361346,0.949954,0.995584,0.682587,0.523417,0.933502,0.859643,0.70405,2.767306,3.280911,0.988805,1.286816,1.740707,0.685502,0.414192,4.363822,2.823676,3.853885,6.123298,6.825035,2.195161,1.996116,1.227807,0.66958,0.479023
1.0,1.437878,0.76426,0.721054,0.793794,0.549587,1.004509,0.830951,0.737826,3.002168,3.628262,0.910074,1.45437,1.756618,0.774202,0.428533,4.858844,2.254555,3.354808,6.073687,6.989103,2.242027,2.004921,0.970102,0.682588,0.515104
1.0,1.42775,0.608931,0.607629,0.883506,0.554551,1.011601,0.807262,0.808248,3.204444,3.804322,0.84281,1.564083,1.768318,0.837014,0.427861,5.017892,1.96232,2.873665,5.804405,7.39718,2.130594,1.914412,0.849031,0.690549,0.536183
1.0,1.358785,0.55943,0.622958,0.914926,0.535209,0.965354,0.801978,0.88034,3.328862,3.751391,0.782834,1.594036,1.740463,0.8419,0.40687,4.814751,2.243788,2.589097,5.447919,7.976618,1.952705,1.788429,0.829727,0.671467,0.533394
1.0,1.358008,0.667814,0.722024,0.880579,0.497204,0.892413,0.841342,0.956417,3.356811,3.489516,0.738115,1.567709,1.673156,0.783064,0.370203,4.37686,3.210732,2.603305,5.272035,8.641871,1.810472,1.698219,0.863825,0.620067,0.505329
1.0,1.47425,0.920054,0.880289,0.807078,0.45356,0.828446,0.930879,1.049625,3.297549,3.105953,0.720084,1.545156,1.599025,0.685858,0.329037,3.911936,4.688624,2.845676,5.483087,9.290421,1.768979,1.679118,0.921049,0.551246,0.459916
1.0,1.743346,1.241848,1.065913,0.732456,0.420012,0.799576,1.043556,1.149049,3.17546,2.719835,0.729536,1.565603,1.540207,0.589411,0.295478,3.554992,6.240492,3.106371,6.102042,9.843932,1.830759,1.724675,0.973577,0.48841,0.412406
1.0,2.040389,1.551656,1.231273,0.687852,0.409375,0.79718,1.139106,1.228632,3.0245,2.439754,0.751367,1.625709,1.496378,0.534691,0.278142,3.302424,7.330828,3.213089,6.987525,10.271282,1.929335,1.803714,0.987589,0.451054,0.379624
1.0,2.266273,1.807388,1.340979,0.688461,0.429255,0.796747,1.181852,1.265073,2.847511,2.31913,0.759197,1.68764,1.461596,0.544078,0.282588,3.07875,7.635672,3.104467,7.947646,10.579162,1.949658,1.895397,0.955928,0.456724,0.37651
1.0,2.32207,2.02949,1.388224,0.733764,0.479082,0.768582,1.165457,1.262654,2.630654,2.337607,0.754567,1.732897,1.44208,0.613544,0.311491,2.863755,7.205759,2.852164,8.901393,10.786636,1.890566,2.021593,0.918939,0.521947,0.410671
1.0,2.173506,2.274004,1.387333,0.815801,0.549465,0.728985,1.120393,1.251121,2.424056,2.425674,0.78163,1.772384,1.441141,0.721501,0.363892,2.720167,6.392153,2.602755,9.989066,10.935593,1.768564,2.199599,0.935055,0.656506,0.478057
1.0,1.913977,2.595464,1.374179,0.926883,0.624638,0.74903,1.106276,1.267528,2.350266,2.501644,0.894351,1.845846,1.460911,0.837965,0.432889,2.752658,5.646946,2.491574,11.452396,11.065227,1.674522,2.438907,1.051661,0.857934,0.56333
1.0,1.659733,2.985651,1.379324,1.054776,0.684507,0.891657,1.162182,1.328114,2.52764,2.506582,1.138302,1.991109,1.504934,0.930898,0.504422,3.035724,5.286412,2.544588,13.348544,11.185103,1.667476,2.710746,1.268324,1.101522,0.642249
1.0,1.529518,3.354986,1.408395,1.180449,0.709464,1.1814,1.278773,1.407252,2.977144,2.423938,1.483036,2.193385,1.55764,0.978481,0.559196,3.546661,5.319023,2.708783,15.415221,11.259312,1.794897,2.931277,1.53045,1.343087,0.688424
1.0,1.579041,3.569942,1.445655,1.280472,0.689145,1.578235,1.405108,1.451641,3.571362,2.273696,1.906354,2.385164,1.599168,0.981026,0.580598,4.158415,5.499557,3.0189,17.095213,11.221007,2.054027,2.996338,1.750927,1.533569,0.684738
1.0,1.832991,3.546319,1.459241,1.332133,0.630426,2.000926,1.486802,1.420642,4.075155,2.095109,2.364056,2.49538,1.623094,0.953927,0.56354,4.721956,5.472456,3.61776,17.870182,11.003098,2.465143,2.851101,1.846551,1.639807,0.633279
1.0,2.226964,3.298769,1.419198,1.324983,0.556244,2.366833,1.501424,1.326606,4.265767,1.929636,2.83604,2.495223,1.625408,0.913978,0.519009,5.144137,5.082497,4.670498,17.448271,10.573442,2.976629,2.534087,1.78165,1.654465,0.555354
1.0,2.728856,2.935508,1.314314,1.262075,0.494697,2.629306,1.482188,1.235689,4.052231,1.817727,3.228504,2.417801,1.59952,0.870029,0.467725,5.455765,4.467871,6.144718,16.019222,9.952044,3.615866,2.174607,1.573736,1.591632,0.481079
1.0,3.20698,2.602438,1.156774,1.153956,0.465942,2.750741,1.505843,1.215622,3.517025,1.790383,3.414912,2.318431,1.53721,0.815591,0.429951,5.585759,3.858052,7.82899,14.118506,9.203309,4.218948,1.923976,1.283053,1.469625,0.43593
1.0,3.44717,2.376362,0.966631,1.015635,0.474378,2.748853,1.618475,1.265549,2.856112,1.862478,3.315146,2.248398,1.420523,0.741558,0.419669,5.396231,3.472055,9.395839,12.310296,8.442823,4.590767,1.858269,0.975702,1.306268,0.432635
1.0,3.409465,2.22774,0.763081,0.86531,0.509452,2.646894,1.798021,1.322827,2.26388,2.021779,2.963394,2.202706,1.245865,0.650158,0.438964,4.958416,3.383907,10.560715,10.864696,7.776552,4.631119,1.93213,0.698823,1.119616,0.469459
1.0,3.081591,2.074751,0.572028,0.719256,0.550963,2.456888,1.96135,1.310668,1.858621,2.227909,2.442052,2.119805,1.05068,0.560073,0.477786,4.412772,3.485416,11.204638,9.76551,7.260315,4.399231,2.027794,0.474784,0.928907,0.531343
1.0,2.668554,1.863408,0.425549,0.597023,0.577076,2.26017,2.011378,1.193272,1.671298,2.42684,1.944547,1.934554,0.909601,0.508404,0.51849,4.143639,3.602176,11.39455,8.872481,6.923268,4.109158,2.037069,0.313567,0.761573,0.594317
1.0,2.218968,1.577832,0.357797,0.525338,0.575382,2.044796,1.889145,1.003099,1.671639,2.581189,1.590742,1.633764,0.898403,0.531115,0.545257,4.246183,3.580854,11.366095,8.107852,6.776047,3.907082,1.891592,0.237663,0.658517,0.637011
1.0,1.905695,1.258788,0.391131,0.528701,0.547603,1.805893,1.601566,0.813445,1.808699,2.678604,1.385775,1.280927,1.031271,0.639574,0.549816,4.606992,3.413065,11.2789,7.507636,6.808127,3.86358,1.612898,0.285154,0.656382,0.648727
1.0,1.670139,0.989908,0.524028,0.623746,0.505684,1.532615,1.243528,0.700841,2.042786,2.733194,1.333709,1.012934,1.244293,0.814771,0.531014,4.948721,3.230053,11.128073,7.143172,7.019737,3.877229,1.307648,0.472343,0.774784,0.629083
1.0,1.566648,0.81912,0.722599,0.810966,0.463564,1.276972,0.939243,0.678649,2.311764,2.768178,1.446917,0.951492,1.440022,1.017413,0.494231,5.036469,3.223217,10.794767,7.112123,7.385326,3.817668,1.093943,0.768784,1.005861,0.585237
1.0,1.622938,0.747354,0.929041,1.064458,0.430762,1.123163,0.763428,0.706709,2.541141,2.79624,1.790598,1.1198,1.538752,1.203675,0.449702,4.775903,3.506838,10.10249,7.571251,7.828842,3.589208,1.036576,1.09994,1.303964,0.528635
1.0,1.871692,0.745383,1.083006,1.340918,0.41044,1.166349,0.716228,0.733711,2.708499,2.816493,2.511142,1.418673,1.518304,1.346664,0.408275,4.269017,4.022524,8.985955,8.688564,8.256501,3.215618,1.118791,1.373879,1.605994,0.4719
1.0,2.333352,0.786415,1.154742,1.583956,0.400431,1.477888,0.734119,0.728294,2.831053,2.806966,3.62001,1.713933,1.403008,1.433618,0.377923,3.810028,4.614126,7.545423,10.464471,8.599624,2.840144,1.280337,1.53563,1.844985,0.425831
1.0,2.914089,0.848136,1.142585,1.735702,0.396636,2.026615,0.739691,0.696423,2.959221,2.737923,5.016522,1.881112,1.233302,1.4673,0.362124,3.516663,5.069146,6.040339,12.601437,8.857574,2.569056,1.442504,1.571929,1.965936,0.398148
1.0,3.556953,0.920023,1.06112,1.758306,0.392887,2.69991,0.688667,0.677372,3.168756,2.601426,6.254283,1.848261,1.044945,1.470306,0.356907,3.409727,5.284348,4.713332,14.583241,9.067552,2.505742,1.551046,1.504059,1.949702,0.38948
1.0,4.157039,0.990452,0.93593,1.652953,0.384198,3.369715,0.582276,0.701585,3.520439,2.433829,7.040868,1.624746,0.864823,1.472098,0.353134,3.356647,5.344293,3.711867,15.95162,9.25723,2.63916,1.589517,1.374228,1.822036,0.394557
1.0,4.641122,1.038838,0.801652,1.461084,0.370016,3.885525,0.451537,0.784694,3.995254,2.288218,7.131962,1.302037,0.720595,1.492209,0.342427,3.202013,5.400524,3.094729,16.477587,9.426357,2.921769,1.569189,1.23163,1.641404,0.405791
1.0,4.974621,1.044357,0.684805,1.247809,0.353072,4.157794,0.332728,0.909875,4.467726,2.200179,6.618589,0.993503,0.636693,1.529727,0.322924,2.949007,5.532101,2.768476,16.263212,9.556881,3.229359,1.506699,1.108711,1.473151,0.415505
1.0,5.015079,0.998861,0.586489,1.073826,0.335276,4.084601,0.254166,1.035883,4.758001,2.161546,5.655713,0.784048,0.616149,1.562509,0.299336,2.655349,5.673265,2.589038,15.670557,9.615386,3.368928,1.416127,0.997802,1.365666,0.41621
1.0,4.781561,0.911586,0.498323,0.968926,0.316233,3.757051,0.227128,1.131275,4.726903,2.133278,4.586158,0.695932,0.642326,1.560294,0.280229,2.553425,5.645761,2.410228,15.118705,9.551712,3.289975,1.299312,0.879427,1.332725,0.402319
1.0,4.279764,0.811207,0.428874,0.91909,0.295859,3.246725,0.251365,1.192869,4.339136,2.072591,3.590572,0.704475,0.700897,1.493425,0.275144,2.621185,5.301339,2.162158,14.830398,9.393559,2.96321,1.156447,0.758557,1.344098,0.375102
1.0,3.622345,0.722027,0.406017,0.889519,0.275385,2.700091,0.320429,1.233838,3.674389,1.957656,2.821637,0.774211,0.786028,1.349809,0.28875,2.809747,4.651472,1.911151,14.77106,9.265977,2.469822,0.986502,0.668854,1.351655,0.341622
1.0,2.882888,0.67155,0.465175,0.858,0.257123,2.231316,0.433819,1.26774,2.901707,1.796738,2.311348,0.874162,0.891136,1.150428,0.316859,2.955049,3.862197,1.748226,14.907873,9.347616,1.928124,0.813709,0.655196,1.32463,0.310707
1.0,2.223977,0.690783,0.617256,0.827125,0.243424,1.914909,0.581237,1.293441,2.25703,1.633187,2.077316,0.971799,1.008332,0.944369,0.347464,3.033557,3.170662,1.73439,15.285346,9.743211,1.482637,0.683522,0.734425,1.261314,0.288061
1.0,1.78824,0.782484,0.841638,0.81312,0.237038,1.760906,0.73903,1.306819,1.978381,1.533196,2.0827,1.025678,1.126535,0.78387,0.366878,3.088594,2.74662,1.868642,16.084236,10.404501,1.233146,0.622816,0.883123,1.180169,0.276834
1.0,1.684184,0.919766,1.083917,0.832628,0.240817,1.717081,0.874534,1.298226,2.212421,1.548748,2.281335,1.004018,1.223856,0.695684,0.367518,3.242465,2.589698,2.052722,17.447987,11.131628,1.221155,0.635026,1.044979,1.108369,0.277291
1.0,1.945243,1.067527,1.287425,0.896427,0.255664,1.738137,0.968378,1.265868,2.923883,1.698532,2.635603,0.924743,1.273546,0.675953,0.35015,3.593933,2.543564,2.173922,19.117495,11.681273,1.46384,0.718773,1.171831,1.073388,0.2857
1.0,2.5026,1.188833,1.419577,1.001768,0.282092,1.805049,1.024653,1.220795,3.867351,1.960575,3.079763,0.834658,1.259309,0.700512,0.325022,4.093102,2.407204,2.222727,20.38942,11.861041,1.929985,0.855166,1.250711,1.090538,0.299858
1.0,3.243536,1.263369,1.477988,1.127425,0.318429,1.925339,1.055073,1.207643,4.701787,2.281385,3.477294,0.789055,1.183767,0.745777,0.305551,4.579003,2.107839,2.247061,20.517982,11.60805,2.565495,1.028559,1.303033,1.152794,0.319363
1.0,3.993271,1.292146,1.492742,1.250331,0.358182,2.078283,1.062751,1.281779,5.155077,2.59996,3.696584,0.815879,1.070368,0.801748,0.299048,4.7983,1.682102,2.271749,19.218225,11.027824,3.260877,1.219386,1.360423,1.241989,0.341572
1.0,4.570277,1.276161,1.490774,1.343081,0.391259,2.198838,1.043994,1.457585,5.109475,2.85542,3.63972,0.890378,0.953801,0.860784,0.302696,4.615719,1.249771,2.314237,16.894445,10.283851,3.832118,1.385577,1.431187,1.325745,0.360355
1.0,4.837433,1.232014,1.480849,1.386109,0.409039,2.212531,0.995955,1.699766,4.63453,3.002569,3.34099,0.951662,0.870698,0.914782,0.309422,4.055133,0.972962,2.330933,14.611501,9.621301,4.129488,1.492207,1.49668,1.37105,0.369838
1.0,4.767097,1.199948,1.459538,1.379111,0.410009,2.070387,0.92409,1.939616,3.940294,3.024095,2.887065,0.932587,0.851724,0.956603,0.316632,3.304973,0.989989,2.29687,13.428039,9.253809,4.09576,1.538678,1.535689,1.366085,0.369267
1.0,4.406307,1.226149,1.420352,1.33618,0.399669,1.795668,0.837328,2.102771,3.253987,2.930356,2.406605,0.810559,0.904851,0.977292,0.329026,2.614753,1.339409,2.258419,13.835399,9.303935,3.80438,1.561588,1.536094,1.320015,0.36369
1.0,3.895039,1.336539,1.362792,1.272828,0.38803,1.462734,0.754386,2.146841,2.737719,2.758036,2.014073,0.627921,1.009864,0.967657,0.354096,2.176324,1.951761,2.304671,15.525678,9.738989,3.412681,1.603393,1.496936,1.249242,0.361217
1.0,3.380063,1.507657,1.28412,1.199068,0.383093,1.172414,0.693155,2.057626,2.441975,2.555912,1.774601,0.457107,1.121723,0.921752,0.393672,2.040689,2.680768,2.556256,17.582701,10.411942,3.088704,1.671374,1.418506,1.165475,0.367275
1.0,3.006126,1.666749,1.178285,1.119383,0.386423,1.000414,0.639705,1.875434,2.327769,2.368277,1.709244,0.353066,1.186898,0.844808,0.441434,2.104145,3.364089,3.053366,19.080883,11.058142,2.957663,1.729474,1.301867,1.074987,0.380683
1.0,2.84242,1.742113,1.050444,1.045808,0.395441,0.975327,0.594503,1.704271,2.342542,2.237161,1.752492,0.329914,1.171937,0.755409,0.486336,2.225401,3.866672,3.732477,19.530426,11.394483,3.056553,1.743089,1.165386,0.991915,0.395458
1.0,2.85596,1.693072,0.916398,0.986115,0.405559,1.072959,0.565382,1.671229,2.464034,2.183051,1.8533,0.370788,1.085255,0.675031,0.517341,2.295658,4.108993,4.379472,18.956791,11.31283,3.303296,1.692634,1.04282,0.927978,0.404697
1.0,2.929949,1.528906,0.804663,0.943545,0.412587,1.233873,0.5713,1.849203,2.681283,2.18975,1.889567,0.441294,0.977312,0.617124,0.5291,2.304295,4.10463,4.739461,17.742514,10.895319,3.543525,1.586265,0.974885,0.891412,0.404899
1.0,2.931228,1.323541,0.749151,0.921326,0.415925,1.382413,0.618775,2.206467,2.947442,2.220138,1.794805,0.514495,0.910605,0.584902,0.523647,2.275262,3.914664,4.678227,16.463795,10.380254,3.628175,1.46226,0.992321,0.890014,0.397983
1.0,2.767075,1.176197,0.760321,0.922833,0.421454,1.460631,0.703188,2.637254,3.200737,2.238612,1.593643,0.588106,0.919712,0.571784,0.508575,2.255579,3.643364,4.212873,15.477345,10.086521,3.478706,1.368602,1.077073,0.924474,0.39243
1.0,2.456456,1.140514,0.810165,0.941347,0.437876,1.433034,0.790565,3.00959,3.416685,2.22796,1.417096,0.657701,0.986615,0.567004,0.494172,2.274456,3.373689,3.532718,14.771671,10.268247,3.144922,1.332679,1.173202,0.980241,0.398475
1.0,2.117838,1.19579,0.851602,0.976385,0.473224,1.303058,0.83683,3.211919,3.614516,2.191986,1.398717,0.717879,1.055999,0.568892,0.488224,2.32417,3.121868,2.926214,14.131392,10.973737,2.75316,1.338925,1.218735,1.050275,0.424114
1.0,1.870157,1.265145,0.84336,1.032254,0.528134,1.107938,0.814645,3.187579,3.821217,2.148859,1.580527,0.765484,1.077827,0.583176,0.490786,2.371383,2.885456,2.564173,13.323319,12.002707,2.415424,1.345273,1.177182,1.13435,0.468669
1.0,1.777771,1.274209,0.763507,1.108738,0.592858,0.902708,0.726772,2.914462,4.016909,2.120638,1.885451,0.793263,1.031735,0.611485,0.495674,2.391552,2.709978,2.443227,12.253721,12.974506,2.180336,1.312752,1.043211,1.227735,0.521055
1.0,1.834902,1.199869,0.630985,1.208583,0.650533,0.740935,0.605788,2.447438,4.177889,2.117764,2.174505,0.797771,0.947146,0.657126,0.49538,2.388366,2.663309,2.41936,10.987086,13.516812,2.044632,1.228895,0.862275,1.330083,0.565296
1.0,2.002936,1.061353,0.483678,1.324158,0.68314,0.669142,0.489028,1.894393,4.310415,2.125494,2.336643,0.769398,0.862551,0.714038,0.484228,2.362393,2.766898,2.367522,9.67899,13.388445,1.988311,1.096908,0.685011,1.431993,0.588568
1.0,2.23016,0.909847,0.365138,1.438465,0.678031,0.7024,0.418719,1.378015,4.445617,2.112524,2.339485,0.715008,0.813645,0.763622,0.459811,2.360263,2.967674,2.216972,8.588789,12.603816,1.992576,0.9468,0.5561,1.519725,0.587302
1.0,2.459962,0.811138,0.323438,1.535949,0.634221,0.812854,0.431599,0.983454,4.62917,2.059047,2.236027,0.665629,0.839275,0.787906,0.423936,2.450386,3.188832,1.995075,7.946074,11.433338,2.068446,0.82439,0.52285,1.589533,0.567838
1.0,2.637837,0.803328,0.377123,1.610206,0.565269,0.941386,0.53685,0.751404,4.896844,1.97866,2.105264,0.654462,0.952031,0.781099,0.383328,2.707753,3.366123,1.816812,7.826776,10.270391,2.234756,0.771364,0.598371,1.650734,0.542878
1.0,2.701441,0.863314,0.50373,1.660071,0.496035,1.031155,0.708483,0.674737,5.228123,1.912823,1.97019,0.692734,1.125611,0.752364,0.348942,3.126261,3.470358,1.775514,8.165764,9.405756,2.459524,0.794639,0.755876,1.717283,0.526127
1.0,2.598621,0.929992,0.66488,1.682824,0.450145,1.025886,0.89599,0.724089,5.539994,1.897132,1.838887,0.773672,1.313462,0.717884,0.329834,3.634003,3.50268,1.867167,8.697138,8.91089,2.636128,0.855483,0.95768,1.78923,0.524645
1.0,2.327476,0.938852,0.815046,1.669364,0.438043,0.918864,1.043165,0.837382,5.711954,1.933245,1.700006,0.898776,1.470495,0.691025,0.327958,4.121373,3.473025,1.992011,9.081535,8.673584,2.651291,0.896714,1.150747,1.842124,0.535972
1.0,1.961244,0.876287,0.940594,1.60771,0.456889,0.737616,1.120904,0.952772,5.652827,1.992608,1.559148,1.091184,1.575133,0.682581,0.339687,4.483931,3.3813,2.024013,9.110236,8.524859,2.464362,0.898363,1.308858,1.836854,0.553059
1.0,1.613681,0.793116,1.06325,1.492623,0.495257,0.56447,1.139777,1.03993,5.346144,2.04168,1.445234,1.388694,1.630115,0.69646,0.360043,4.670656,3.222991,1.896086,8.886946,8.433231,2.147435,0.888129,1.437501,1.742221,0.570282
1.0,1.390498,0.758284,1.216258,1.329337,0.539636,0.463937,1.133426,1.108063,4.851261,2.064957,1.400319,1.809822,1.652433,0.723604,0.385215,4.699185,3.021984,1.654108,8.703113,8.537664,1.835382,0.924349,1.561709,1.556059,0.586671
1.0,1.324658,0.805541,1.416428,1.142148,0.580838,0.4652,1.137241,1.179146,4.252283,2.075845,1.438044,2.314525,1.648052,0.749377,0.413443,4.63776,2.837745,1.442609,8.806974,9.00012,1.647754,1.052069,1.709184,1.320202,0.604679
1.0,1.372405,0.919484,1.630916,0.967933,0.61354,0.549049,1.160866,1.269951,3.623259,2.105367,1.524178,2.78313,1.613869,0.771631,0.443431,4.530788,2.67603,1.413229,9.243596,9.797777,1.622041,1.256045,1.858631,1.101517,0.625018
1.0,1.47459,1.040956,1.803078,0.835722,0.631105,0.665185,1.184918,1.375185,3.031291,2.183128,1.598982,3.07229,1.562537,0.804513,0.474043,4.388122,2.531675,1.695442,9.903787,10.684556,1.723001,1.469504,1.96786,0.955663,0.639427
1.0,1.620527,1.111098,1.8952,0.76506,0.629087,0.749513,1.175007,1.476754,2.541759,2.312254,1.642329,3.085473,1.523373,0.869692,0.504053,4.224583,2.39895,2.382782,10.648829,11.326381,1.889375,1.62232,2.015486,0.913988,0.63613
1.0,1.879533,1.103933,1.898269,0.761763,0.60727,0.788405,1.113657,1.554765,2.22258,2.458214,1.748376,2.838889,1.517287,0.978765,0.532129,4.1146,2.294096,3.455809,11.450443,11.488012,2.107332,1.67787,1.999791,0.972474,0.607936
1.0,2.35369,1.034705,1.825685,0.811718,0.570021,0.81626,1.011065,1.597379,2.128033,2.562514,2.033354,2.448385,1.554,1.121927,0.555847,4.204276,2.198349,4.685074,12.410286,11.192407,2.425958,1.651417,1.930421,1.092205,0.556317
1.0,3.086577,0.946312,1.718177,0.886761,0.525087,0.881306,0.889766,1.602068,2.27395,2.571671,2.509864,2.046386,1.631943,1.267293,0.571225,4.560907,2.053169,5.749014,13.529987,10.703495,2.87946,1.587243,1.838346,1.217032,0.491023
1.0,4.031901,0.865667,1.603337,0.956778,0.482834,1.014711,0.764267,1.579384,2.617491,2.462503,3.095092,1.719835,1.729412,1.375828,0.575305,5.140313,1.813506,6.346887,14.634878,10.363425,3.441343,1.509895,1.740142,1.297673,0.426775
1.0,5.043532,0.822945,1.498485,0.997738,0.452637,1.211656,0.65357,1.550939,3.060715,2.257701,3.613137,1.502522,1.818641,1.427191,0.566391,5.71699,1.534202,6.326957,15.479807,10.419797,4.023994,1.449753,1.643533,1.310685,0.377716
1.0,5.897367,0.836345,1.400876,1.000246,0.439017,1.418246,0.574533,1.520083,3.474041,2.024476,3.862622,1.377574,1.884266,1.426232,0.545022,5.979851,1.344162,5.739799,16.027937,10.964114,4.473912,1.432947,1.544305,1.259549,0.352523
1.0,6.340731,0.906269,1.296112,0.971095,0.437941,1.567702,0.538895,1.471137,3.743131,1.850238,3.723096,1.297744,1.91081,1.390083,0.512626,5.726755,1.34822,4.83479,16.463545,11.860272,4.641755,1.469278,1.432769,1.166324,0.349662
1.0,6.216943,1.020041,1.181649,0.929672,0.441772,1.58838,0.548816,1.385262,3.791236,1.806215,3.225521,1.228566,1.885702,1.333995,0.473387,4.990367,1.569526,3.955814,17.080769,12.781352,4.470493,1.548165,1.310903,1.059692,0.361569
1.0,5.538476,1.149229,1.082492,0.895367,0.443471,1.469084,0.590154,1.271812,3.625353,1.913639,2.525791,1.157558,1.816451,1.269727,0.433826,3.966941,1.920744,3.301782,18.169941,13.352034,4.018623,1.648577,1.211418,0.96605,0.378647
1.0,4.533425,1.303421,1.040013,0.877949,0.437488,1.252291,0.646113,1.159336,3.334506,2.13106,1.839732,1.103501,1.704147,1.196754,0.398371,2.965502,2.266483,2.9086,19.918308,13.276999,3.45962,1.781732,1.189409,0.905061,0.39056
1.0,3.52911,1.501009,1.094532,0.882302,0.423017,1.027062,0.699553,1.08558,3.032419,2.367203,1.320187,1.096074,1.568043,1.111366,0.369063,2.260427,2.493253,2.691596,22.312296,12.462128,2.986479,1.960703,1.307146,0.89113,0.390487
1.0,2.790949,1.762717,1.253951,0.910483,0.404722,0.875814,0.745615,1.081149,2.801441,2.523649,1.04434,1.158046,1.450886,1.018343,0.346436,1.960231,2.550855,2.493189,24.957529,11.045947,2.712254,2.204726,1.587526,0.935277,0.378471
1.0,2.423332,2.096988,1.498882,0.962363,0.388905,0.831978,0.784673,1.155819,2.68389,2.540232,0.993597,1.280609,1.415095,0.93203,0.329125,1.974765,2.447725,2.235943,27.077499,9.311987,2.637767,2.530059,2.008726,1.035421,0.359941
1.0,2.38561,2.472183,1.781881,1.041165,0.380093,0.889489,0.823752,1.295441,2.69102,2.420989,1.115628,1.42756,1.504036,0.87887,0.314937,2.104306,2.234576,1.992369,27.886555,7.607612,2.716575,2.903576,2.480748,1.178996,0.342155
1.0,2.612368,2.820975,2.044132,1.138273,0.378283,1.021731,0.866452,1.466914,2.79272,2.234764,1.38021,1.560944,1.685288,0.870884,0.302635,2.188828,1.994484,1.901601,26.924442,6.255887,2.931147,3.251962,2.878173,1.332938,0.33115
