Values,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.0,6.627723,1.57358,1.242803,0.609233,0.549189,1.818658,0.4667,0.588745,0.260206,0.190556,3.53973,1.397167,0.306459,0.629476,0.244598,2.452595,1.315094,0.733284,0.449716,0.191327,7.197694,1.923755,1.01291,0.390085,0.310351
1.0,6.886998,1.596101,1.007541,0.623014,0.535264,1.961203,0.393205,0.439696,0.264877,0.180076,3.739975,1.00628,0.308922,0.602398,0.242739,2.339336,1.100879,0.813383,0.478991,0.194228,6.78879,1.456048,0.658627,0.360509,0.295387
1.0,6.900596,1.649826,0.894548,0.627343,0.522012,1.964847,0.365699,0.319835,0.279149,0.165552,3.692144,0.748938,0.331496,0.58627,0.236164,2.179366,0.914589,0.821486,0.502066,0.195391,6.398883,1.092634,0.413636,0.353417,0.279287
1.0,6.571179,1.7028,0.881301,0.623767,0.503545,1.87579,0.386357,0.254583,0.293376,0.150393,3.465639,0.650962,0.374539,0.587646,0.227651,2.033711,0.775499,0.772969,0.530194,0.197423,5.907571,0.84749,0.296625,0.370403,0.267402
1.0,5.852728,1.717818,0.91344,0.616469,0.478774,1.739623,0.460265,0.247426,0.300565,0.138877,3.063971,0.715459,0.444858,0.61404,0.220942,1.907325,0.667791,0.698673,0.5749,0.204439,5.302961,0.702019,0.307576,0.41374,0.266221
1.0,4.910866,1.660477,0.951576,0.609554,0.452508,1.65715,0.570571,0.279704,0.2984,0.134889,2.708399,0.919365,0.552988,0.663547,0.220298,1.820477,0.564218,0.630263,0.636897,0.21972,4.608452,0.623417,0.441316,0.483725,0.280833
1.0,3.901885,1.512857,0.974266,0.613684,0.434504,1.593131,0.675596,0.329281,0.293183,0.140325,2.426848,1.198472,0.715952,0.723967,0.230665,1.749433,0.457336,0.583151,0.707748,0.244173,3.861683,0.593896,0.669107,0.584283,0.31202
1.0,3.212247,1.346546,1.014861,0.640008,0.433274,1.542056,0.735561,0.390476,0.29416,0.153581,2.306125,1.478033,0.935018,0.774971,0.254142,1.748763,0.370386,0.564336,0.770156,0.27463,3.269245,0.634911,0.97807,0.71375,0.354458
2.0,2.432903,1.524851,0.753293,0.639882,0.408408,4.993257,1.882074,1.116602,0.518002,0.355516,1.339273,1.529667,0.472722,0.375531,0.155387,1.728104,1.068902,0.392907,0.324868,0.165292,2.072819,2.090336,0.651198,0.624232,0.300396
2.0,2.978789,1.81193,0.485276,0.581638,0.400472,2.998411,1.251981,0.895576,0.431793,0.305948,1.430452,1.54246,0.335852,0.334833,0.15423,2.044281,1.42651,0.311622,0.341535,0.157419,2.213277,2.102059,0.476174,0.580951,0.289929
2.0,3.401042,2.192337,0.366518,0.533837,0.389195,2.789998,1.160763,0.817928,0.417022,0.286357,1.650957,1.469892,0.226312,0.290316,0.154814,2.563865,1.986237,0.293523,0.403366,0.160409,2.51312,2.157465,0.39394,0.565341,0.275999
2.0,3.78806,2.561848,0.331621,0.486188,0.383822,3.29732,1.259854,0.786762,0.425655,0.279494,1.914601,1.338848,0.15642,0.252157,0.159801,3.170072,2.67993,0.331624,0.50818,0.18026,3.00505,2.249776,0.349835,0.557194,0.262891
2.0,4.41161,2.897562,0.366624,0.447929,0.395121,3.736925,1.322131,0.74458,0.428095,0.272998,2.168509,1.209699,0.127945,0.227184,0.170226,3.719512,3.361389,0.399364,0.632173,0.215286,3.650929,2.414658,0.323997,0.546234,0.254816
2.0,6.308522,3.304218,0.486124,0.440755,0.428149,3.910695,1.287858,0.68345,0.422414,0.265076,2.402778,1.140569,0.134462,0.21835,0.184609,3.992208,3.848425,0.462316,0.739134,0.256677,4.869018,2.75129,0.321226,0.531549,0.253966
2.0,9.958478,3.892719,0.701383,0.484744,0.476967,3.772242,1.17531,0.600683,0.414553,0.256863,2.71729,1.146425,0.166208,0.224491,0.199849,3.961064,4.015611,0.49133,0.795832,0.292523,6.634947,3.302703,0.357069,0.519425,0.259828
2.0,15.479945,4.661643,0.989546,0.581078,0.525941,3.425452,1.027344,0.509288,0.410809,0.248381,3.143074,1.197229,0.211161,0.240382,0.213925,3.647907,3.82836,0.47905,0.784776,0.314132,9.100189,4.021377,0.438164,0.516501,0.270927
2.0,21.64686,5.450356,1.279283,0.706153,0.557297,2.993613,0.896573,0.429209,0.411181,0.238626,3.569685,1.242397,0.255926,0.258901,0.225951,3.144861,3.367533,0.451802,0.710422,0.319032,11.779099,4.730213,0.555054,0.526219,0.285821
2.0,26.596216,6.001103,1.48072,0.817458,0.559574,2.567532,0.83457,0.381958,0.410966,0.225708,4.026116,1.246835,0.287364,0.272325,0.235479,2.740327,2.795743,0.457173,0.597507,0.311353,13.933232,5.178657,0.6838,0.544643,0.302529
2.0,28.664593,6.065516,1.536455,0.874928,0.533646,2.233932,0.870494,0.373766,0.405262,0.207507,4.183431,1.214103,0.30457,0.276039,0.242569,2.361914,2.275318,0.527713,0.480843,0.299087,14.933558,5.16877,0.797563,0.564288,0.318762
2.0,26.725327,5.522272,1.441766,0.855537,0.490869,1.934121,0.995278,0.389658,0.39199,0.183691,4.111673,1.167106,0.326338,0.269019,0.247371,2.262917,1.920033,0.669227,0.394439,0.29108,13.867721,4.63209,0.881445,0.577292,0.331743
2.0,21.77829,4.493339,1.266258,0.76896,0.445612,1.681355,1.187801,0.41348,0.373189,0.157136,3.699038,1.134393,0.369607,0.253359,0.249799,2.168113,1.802172,0.859675,0.356312,0.291946,11.475273,3.705314,0.940477,0.576526,0.337842
2.0,15.009025,3.317737,1.109256,0.652283,0.408118,1.48122,1.428202,0.435111,0.354626,0.132788,3.080359,1.129141,0.447222,0.237804,0.249163,2.225122,1.950624,1.056676,0.366971,0.300374,7.836706,2.690909,0.999013,0.562178,0.333454
2.0,8.960487,2.317469,1.037299,0.552929,0.380815,1.386462,1.67518,0.456298,0.342081,0.1149,2.55828,1.123553,0.554255,0.234808,0.244256,2.302555,2.309202,1.205633,0.416282,0.310866,5.040176,1.854132,1.066743,0.545682,0.315886
2.0,4.638795,1.639081,1.062028,0.503919,0.3601,1.386441,1.879856,0.493673,0.338255,0.105869,2.13566,1.088295,0.682292,0.254338,0.234523,2.592552,2.80733,1.291168,0.491584,0.317847,3.068534,1.313191,1.142862,0.539052,0.286157
2.0,2.780125,1.299852,1.129335,0.506135,0.341059,1.459521,2.028291,0.555925,0.341411,0.106021,2.034254,1.028117,0.80775,0.297678,0.221471,3.03427,3.307611,1.297997,0.577593,0.318507,2.795396,1.105707,1.207279,0.546009,0.251904
2.0,2.407315,1.218881,1.166257,0.532085,0.322153,1.570652,2.11907,0.640789,0.346164,0.113298,2.089591,0.975237,0.912874,0.353084,0.2084,3.515731,3.632383,1.230279,0.658165,0.312731,3.324691,1.206366,1.22596,0.556764,0.223439
2.0,2.773071,1.266057,1.13385,0.546404,0.307076,1.710249,2.14988,0.729212,0.347245,0.124275,2.278165,0.957555,0.987915,0.402839,0.198464,3.847028,3.641159,1.110751,0.725837,0.302489,4.246747,1.52597,1.180375,0.557424,0.209581
2.0,3.203404,1.315932,1.056913,0.531783,0.302675,1.849007,2.102525,0.793154,0.342933,0.13572,2.531749,0.963741,1.03014,0.433106,0.192957,3.92973,3.298124,0.967947,0.784232,0.290712,5.017568,1.924848,1.08094,0.544037,0.213639
2.0,3.549183,1.349797,0.999637,0.49372,0.31442,2.04847,1.956473,0.821426,0.336135,0.146426,2.797311,0.967787,1.045393,0.440565,0.192181,3.728657,2.701804,0.846994,0.844545,0.280197,5.359875,2.291058,0.971337,0.528306,0.233235
2.0,3.756653,1.349033,1.005616,0.454101,0.340793,2.199959,1.710558,0.819396,0.332366,0.156672,3.014799,0.93741,1.03843,0.432645,0.195795,3.321253,2.030446,0.78218,0.917476,0.272959,5.304929,2.497113,0.895347,0.534086,0.261923
2.0,3.831064,1.301138,1.069423,0.438663,0.373132,2.414592,1.393097,0.804016,0.336278,0.166692,3.102652,0.857892,1.012983,0.424484,0.202761,2.846454,1.457065,0.788882,1.002927,0.26837,4.739962,2.475388,0.867863,0.581801,0.290636
2.0,3.869627,1.228831,1.136571,0.461049,0.401123,2.514709,1.064579,0.782237,0.349328,0.176166,2.993213,0.73975,0.970625,0.429831,0.212677,2.404678,1.088029,0.854323,1.08872,0.265088,4.00011,2.251125,0.868722,0.676515,0.312422
2.0,3.920525,1.152272,1.143015,0.513067,0.417142,2.543385,0.802938,0.748186,0.366787,0.183597,2.710494,0.631576,0.917863,0.45234,0.223499,2.096426,0.917193,0.943908,1.155832,0.261362,3.247357,1.911091,0.86211,0.798971,0.32303
2.0,3.994967,1.079831,1.05718,0.566356,0.41773,2.360808,0.665954,0.685834,0.38072,0.186499,2.307364,0.584373,0.866779,0.482883,0.230695,1.854653,0.844405,1.024989,1.18392,0.253546,2.668394,1.56265,0.83182,0.909897,0.320135
2.0,4.045538,1.016569,0.894133,0.596322,0.405388,2.037509,0.662494,0.588651,0.384403,0.184063,1.946142,0.659909,0.823595,0.505303,0.230201,1.693629,0.821229,1.092823,1.165697,0.240891,2.34842,1.309752,0.78928,0.978171,0.306018
2.0,3.956053,0.968466,0.694584,0.59525,0.385584,1.594324,0.763361,0.464226,0.375007,0.178252,1.687481,0.934063,0.787029,0.511544,0.220816,1.49556,0.882283,1.140778,1.109857,0.224889,2.199157,1.214324,0.747764,0.993656,0.284381
2.0,3.695504,0.967192,0.515161,0.573918,0.363858,1.155614,0.92211,0.343304,0.356175,0.173258,1.640663,1.434847,0.747493,0.506833,0.203611,1.337294,1.065989,1.155603,1.037178,0.207941,2.211378,1.306602,0.72474,0.966623,0.258619
2.0,3.311888,1.060752,0.399911,0.552261,0.343938,0.788012,1.091477,0.25997,0.333642,0.172737,1.696187,2.102933,0.692615,0.500543,0.181425,1.226621,1.371989,1.123343,0.967668,0.192178,2.304533,1.569145,0.718064,0.91525,0.231114
2.0,2.907794,1.281974,0.361489,0.547006,0.326983,0.552492,1.225294,0.234308,0.312801,0.177708,1.937059,2.820248,0.621222,0.500554,0.158836,1.229542,1.7477,1.036196,0.908955,0.180682,2.501396,1.964222,0.713187,0.856321,0.205268
2.0,2.606482,1.627593,0.377085,0.561634,0.311884,0.437379,1.285266,0.254678,0.298285,0.18642,2.104981,3.453257,0.541457,0.508143,0.140482,1.306454,2.119331,0.895138,0.85484,0.176056,2.765736,2.458299,0.691426,0.796492,0.184605
2.0,2.457584,2.041766,0.408325,0.587868,0.296476,0.375431,1.247053,0.288457,0.295224,0.195425,2.23573,3.889392,0.468439,0.517406,0.129091,1.429186,2.418377,0.721977,0.794383,0.179939,3.111328,3.023894,0.647578,0.734536,0.171042
2.0,2.488623,2.42388,0.423809,0.610973,0.280599,0.355777,1.110564,0.305745,0.304304,0.201678,2.199743,4.085557,0.414919,0.518661,0.125468,1.504672,2.591027,0.555528,0.724466,0.194568,3.431389,3.619632,0.583085,0.669438,0.165684
2.0,2.645407,2.653206,0.417795,0.619094,0.266899,0.37025,0.905147,0.296059,0.32192,0.203904,2.176465,4.047349,0.386422,0.501975,0.128463,1.563888,2.619089,0.439885,0.649676,0.221265,3.832227,4.160448,0.514935,0.604418,0.169194
2.0,2.75794,2.684578,0.390717,0.608888,0.258722,0.449727,0.67568,0.263758,0.342968,0.202996,2.154675,3.80567,0.36964,0.464591,0.135702,1.526612,2.516647,0.407304,0.578473,0.257979,3.986586,4.550337,0.453399,0.544649,0.18129
2.0,2.828357,2.5787,0.365944,0.590249,0.259065,0.624416,0.469619,0.222844,0.366565,0.200656,2.220783,3.409658,0.347427,0.41266,0.144785,1.574448,2.317294,0.459827,0.523192,0.298421,4.179905,4.702501,0.405309,0.4991,0.199854
2.0,2.989927,2.485193,0.369373,0.574102,0.26917,0.875983,0.325282,0.191224,0.393604,0.197529,2.311719,2.902897,0.313235,0.358722,0.153766,1.64209,2.060381,0.567512,0.492281,0.333416,4.135067,4.572703,0.367976,0.469017,0.22147
2.0,3.501138,2.579955,0.41525,0.565607,0.287899,1.183474,0.269434,0.185816,0.425684,0.19292,2.364236,2.317486,0.274729,0.314273,0.161396,1.88892,1.800301,0.691202,0.480818,0.353674,4.21455,4.195612,0.338565,0.44419,0.24218
2.0,4.49274,2.913904,0.51258,0.563295,0.311368,1.489837,0.304166,0.217573,0.46444,0.186126,2.315586,1.705472,0.251334,0.28604,0.167241,2.302851,1.601392,0.803107,0.478791,0.354239,4.10074,3.64461,0.326209,0.416334,0.258501
2.0,5.829941,3.381187,0.654563,0.55961,0.33361,1.795671,0.402769,0.289993,0.507887,0.177701,2.200694,1.143441,0.257067,0.275843,0.172052,2.929594,1.507586,0.883521,0.474349,0.337792,4.206412,3.004579,0.348162,0.386517,0.268953
2.0,7.109832,3.750509,0.812653,0.548055,0.349761,2.054694,0.521564,0.39301,0.548959,0.169006,2.040766,0.717475,0.295801,0.282172,0.177011,3.671576,1.528434,0.93336,0.465027,0.313043,4.051335,2.378791,0.428187,0.369748,0.274075
2.0,7.951736,3.796224,0.970678,0.5277,0.358417,2.255327,0.612694,0.511337,0.576178,0.161881,1.881704,0.460813,0.363698,0.300146,0.182529,4.37507,1.609625,0.983765,0.460418,0.289412,4.118502,1.84007,0.598151,0.382861,0.275499
2.0,8.078573,3.469604,1.126937,0.502224,0.361704,2.357744,0.648846,0.621709,0.576373,0.157784,1.77825,0.368409,0.441645,0.320657,0.187063,4.836815,1.653669,1.049778,0.470292,0.272724,4.307945,1.43571,0.879193,0.431105,0.274659
2.0,7.488011,2.887174,1.259762,0.478876,0.362387,2.385298,0.634132,0.699271,0.542341,0.156686,1.749008,0.413859,0.507461,0.335473,0.187636,4.873319,1.596744,1.120401,0.498137,0.263665,4.702107,1.183445,1.236088,0.50777,0.272066
2.0,6.360253,2.27217,1.33335,0.464504,0.361366,2.328755,0.602709,0.720892,0.477497,0.157847,1.745371,0.557646,0.547584,0.340405,0.182108,4.437364,1.445626,1.168977,0.537331,0.259711,5.156009,1.103303,1.580219,0.595586,0.268671
2.0,5.035689,1.839274,1.315384,0.459016,0.357601,2.21163,0.602411,0.68231,0.397261,0.160853,1.731547,0.756602,0.548527,0.334726,0.170967,3.665208,1.258103,1.152301,0.573835,0.260024,5.263309,1.188395,1.793506,0.672239,0.266819
2.0,3.826925,1.712785,1.195034,0.45809,0.348994,2.066046,0.65153,0.599061,0.321165,0.164972,1.636647,0.969367,0.50975,0.320012,0.157953,2.806296,1.100054,1.036905,0.59569,0.268805,5.088571,1.412289,1.810158,0.722982,0.268946
2.0,2.95728,1.896559,1.001244,0.457826,0.333181,1.924705,0.734166,0.495021,0.263417,0.168753,1.467181,1.175369,0.453211,0.299119,0.14813,2.110259,1.059255,0.84564,0.59856,0.290549,4.499721,1.760609,1.645125,0.744471,0.275884
2.0,2.435654,2.29583,0.806985,0.45544,0.309281,1.791433,0.838037,0.39197,0.22732,0.17015,1.217871,1.369185,0.414062,0.273726,0.144777,1.783641,1.211413,0.646023,0.582047,0.324457,3.922317,2.24585,1.406997,0.74046,0.285453
2.0,2.137794,2.77241,0.704366,0.45303,0.281864,1.702271,0.943589,0.308683,0.210048,0.168541,0.990392,1.56145,0.421135,0.24788,0.148798,1.838016,1.565384,0.506328,0.551444,0.366325,3.499587,2.847104,1.227504,0.72054,0.294743
2.0,1.98215,3.225258,0.759806,0.455456,0.26341,1.67318,1.035445,0.255772,0.206147,0.164915,0.835513,1.765358,0.469499,0.231452,0.159326,2.188693,2.064286,0.459404,0.518411,0.409782,3.402062,3.497053,1.192939,0.696297,0.303683
2.0,1.924862,3.573341,1.003496,0.463165,0.266536,1.644703,1.112353,0.246161,0.211978,0.16081,0.817657,1.991109,0.539503,0.238948,0.173776,2.709843,2.59282,0.501855,0.494847,0.447231,3.528129,4.059696,1.304219,0.675307,0.313837
2.0,1.912787,3.747787,1.396866,0.47356,0.297041,1.591825,1.18403,0.283499,0.225431,0.158239,0.941332,2.22464,0.604501,0.282859,0.188107,3.203502,3.020942,0.607898,0.490675,0.470988,3.650718,4.356331,1.481937,0.662969,0.3254
2.0,1.876693,3.728351,1.852142,0.481435,0.351232,1.487815,1.277569,0.364454,0.244686,0.158446,1.190475,2.437448,0.659516,0.364477,0.197654,3.579242,3.252136,0.768642,0.513781,0.474824,3.704002,4.279861,1.644855,0.661686,0.335182
2.0,1.798632,3.574778,2.260718,0.479451,0.416779,1.342533,1.402703,0.470916,0.265519,0.160465,1.509111,2.579368,0.720959,0.468753,0.198317,3.730214,3.247751,0.992469,0.563562,0.455011,3.593306,3.870594,1.760435,0.668763,0.337028
2.0,1.753428,3.398241,2.539078,0.464249,0.480344,1.169893,1.556691,0.574371,0.280385,0.162379,1.857264,2.608906,0.81377,0.565673,0.188844,3.652755,3.032286,1.280899,0.632079,0.412821,3.595245,3.300817,1.841787,0.677769,0.325656
2.0,1.777429,3.325923,2.648079,0.439386,0.532702,0.988245,1.730122,0.642163,0.28256,0.16238,2.16757,2.501776,0.937568,0.624198,0.172094,3.416789,2.678745,1.597272,0.703446,0.35564,3.805185,2.792743,1.914052,0.680078,0.300834
2.0,1.954122,3.451989,2.594152,0.411906,0.567888,0.837947,1.897556,0.649185,0.27006,0.159581,2.384757,2.257025,1.063537,0.627101,0.154437,3.153045,2.270494,1.874762,0.753468,0.296156,4.304315,2.528293,1.98753,0.665016,0.267932
2.0,2.1827,3.826975,2.440192,0.389743,0.581855,0.766002,2.024573,0.59704,0.246716,0.153884,2.483351,1.936583,1.158879,0.57738,0.143835,2.961084,1.91409,2.043251,0.760295,0.249482,4.887465,2.606733,2.05895,0.626299,0.235743
2.0,2.453064,4.427057,2.287088,0.376974,0.57229,0.859144,2.072281,0.515369,0.221699,0.1465,2.611865,1.620918,1.198268,0.494515,0.146266,3.040436,1.672455,2.056993,0.71516,0.22714,5.521594,2.99649,2.112268,0.564447,0.212665
2.0,2.694645,5.132922,2.205014,0.375376,0.538637,1.142748,2.016328,0.445484,0.204643,0.13893,2.7819,1.395625,1.180881,0.403275,0.162151,3.28787,1.57414,1.912855,0.627759,0.232913,5.782581,3.55283,2.126369,0.490529,0.202239
2.0,2.982685,5.746341,2.187639,0.38989,0.483638,1.612518,1.858731,0.413583,0.200162,0.131832,3.225899,1.309675,1.135121,0.32551,0.185253,3.824346,1.592798,1.647482,0.525447,0.261093,6.031797,4.059601,2.07151,0.42716,0.201396
2.0,3.352624,6.035907,2.190491,0.422499,0.413778,2.193363,1.624512,0.424664,0.205469,0.124676,3.676225,1.363348,1.094426,0.279021,0.206117,4.34062,1.646456,1.333648,0.445517,0.297888,5.971754,4.323831,1.958574,0.397518,0.202257
2.0,3.957122,5.817947,2.144539,0.46543,0.339163,2.770497,1.354477,0.460776,0.213798,0.117022,4.316135,1.558367,1.086865,0.276781,0.217373,4.843955,1.654978,1.048738,0.423723,0.329064,6.425705,4.221139,1.792939,0.412673,0.197929
2.0,4.828425,5.071199,1.99605,0.50213,0.272386,3.159446,1.084255,0.486694,0.219896,0.109147,4.603054,1.879657,1.139588,0.323269,0.216867,4.960654,1.582456,0.843108,0.480445,0.345801,6.805331,3.757825,1.593808,0.465481,0.187498
2.0,5.873821,3.954912,1.756014,0.521748,0.22321,3.18205,0.842902,0.479049,0.223489,0.102087,4.757107,2.272584,1.24762,0.411943,0.207327,4.877828,1.435193,0.723225,0.6168,0.345845,7.605334,3.0345,1.380273,0.539686,0.174721
2.0,6.812291,2.760299,1.475181,0.521069,0.193439,2.900882,0.661316,0.437822,0.227215,0.097305,4.384502,2.651717,1.363114,0.522833,0.1941,4.419132,1.259449,0.652282,0.810178,0.331944,7.896506,2.233285,1.171683,0.616071,0.164335
2.0,7.467731,1.79495,1.216523,0.503265,0.179107,2.370141,0.568921,0.383228,0.232209,0.096511,3.862787,2.907045,1.422178,0.625126,0.182716,3.9555,1.119292,0.596451,1.015972,0.311765,8.009052,1.5505,0.986103,0.675264,0.16057
2.0,7.587156,1.233853,1.007201,0.477964,0.174123,1.809453,0.56492,0.333663,0.236754,0.100648,3.090756,2.930276,1.378779,0.686856,0.175952,3.294418,1.067087,0.544577,1.172789,0.291976,7.393129,1.121693,0.83391,0.701708,0.163186
2.0,7.10946,1.065976,0.850742,0.457278,0.174158,1.320159,0.630021,0.303877,0.237185,0.109618,2.406192,2.707148,1.237247,0.690121,0.172799,2.766214,1.124951,0.505286,1.229169,0.275734,6.360611,0.970503,0.714436,0.690666,0.168859
2.0,6.128423,1.141143,0.753892,0.452955,0.179866,1.00667,0.733911,0.302303,0.231576,0.123003,1.910063,2.313955,1.040022,0.641426,0.170617,2.318772,1.265546,0.496176,1.171624,0.264615,5.113817,1.014551,0.628318,0.652924,0.174867
2.0,4.904541,1.267185,0.726381,0.477314,0.193258,0.832738,0.838875,0.326014,0.222931,0.139603,1.690211,1.875226,0.845225,0.571174,0.167169,2.00008,1.407857,0.529386,1.034389,0.258184,3.907856,1.126911,0.584173,0.614521,0.179675
2.0,3.706429,1.336175,0.766655,0.537014,0.21549,0.769312,0.914131,0.367292,0.217935,0.157556,1.77268,1.505142,0.703325,0.515251,0.161617,1.822619,1.475984,0.602334,0.879376,0.256564,3.166133,1.216786,0.589131,0.603232,0.185974
2.0,2.781293,1.299249,0.846875,0.628474,0.245229,0.756919,0.940578,0.415952,0.22372,0.174152,1.954289,1.256665,0.63884,0.495507,0.154682,1.690585,1.43391,0.70087,0.763587,0.262509,2.903556,1.226974,0.63274,0.635773,0.200235
2.0,2.669942,1.214524,0.919302,0.737645,0.279337,0.771124,0.92064,0.453586,0.24156,0.186103,2.122451,1.111372,0.629108,0.507238,0.147494,1.561898,1.304758,0.800957,0.713107,0.277533,3.154007,1.173662,0.680751,0.706916,0.227883
2.0,4.653657,1.104928,0.949569,0.850408,0.316934,0.799325,0.866981,0.461392,0.267511,0.190543,2.158834,1.010798,0.629687,0.528945,0.141569,1.422809,1.147402,0.883306,0.71268,0.302788,4.505909,1.064179,0.709071,0.797535,0.274188
2.0,10.548994,1.014312,0.956303,0.94952,0.359152,0.816268,0.807941,0.433475,0.292952,0.185773,2.065195,0.923616,0.615526,0.539341,0.138292,1.296664,1.066452,0.949197,0.724013,0.33821,7.601567,0.949329,0.74281,0.88051,0.339083
2.0,20.381414,0.958561,0.967964,1.009633,0.405762,0.84061,0.768628,0.37884,0.309259,0.172271,1.887064,0.872144,0.581599,0.527097,0.138357,1.294669,1.139566,0.993958,0.707092,0.380537,12.794024,0.875391,0.824878,0.924981,0.413429
2.0,32.678974,0.943851,1.004291,1.010579,0.452884,0.869605,0.756561,0.313302,0.312115,0.15301,1.696951,0.90281,0.552123,0.493272,0.141581,1.363937,1.380288,1.008222,0.648166,0.424424,19.085497,0.888736,0.981259,0.911734,0.482093
2.0,44.109016,0.961628,1.058489,0.947584,0.49351,0.938869,0.762035,0.256811,0.305626,0.132597,1.588045,1.04857,0.561456,0.447758,0.147209,1.561901,1.71994,0.985631,0.564001,0.463893,25.233137,1.003564,1.196389,0.840083,0.528502
2.0,51.090927,1.001705,1.113821,0.830885,0.519237,1.020082,0.766943,0.232993,0.297067,0.115903,1.626793,1.308843,0.645827,0.40865,0.155362,1.767161,2.043882,0.938522,0.489898,0.495594,29.257353,1.212009,1.425567,0.729065,0.542043
2.0,51.532776,1.059388,1.161052,0.686292,0.523982,1.168834,0.781429,0.268384,0.289014,0.107266,1.691723,1.641617,0.815332,0.392737,0.167836,1.961649,2.239167,0.887912,0.45109,0.519106,30.152647,1.481723,1.605694,0.607719,0.522906
2.0,45.022915,1.129898,1.203972,0.547797,0.505766,1.375669,0.829591,0.375244,0.279709,0.109464,1.8362,1.971123,1.08256,0.411728,0.186481,2.054538,2.257674,0.868983,0.455665,0.535494,27.745718,1.760461,1.687569,0.504338,0.481176
2.0,34.341064,1.205209,1.266206,0.457775,0.470044,1.673857,0.939665,0.537491,0.26729,0.121868,1.905293,2.218684,1.43767,0.468067,0.210475,2.123908,2.142449,0.913493,0.500043,0.544178,22.857918,1.988919,1.674275,0.447684,0.433435
2.0,22.965446,1.30711,1.361814,0.442092,0.428506,1.960693,1.119872,0.71199,0.249097,0.14014,2.058758,2.380008,1.874495,0.547694,0.236137,2.111621,2.018833,1.039933,0.566521,0.542948,17.609119,2.153812,1.607259,0.450291,0.396228
2.0,13.461781,1.444064,1.473991,0.498904,0.393514,2.170491,1.337867,0.858784,0.228941,0.158007,2.179033,2.544205,2.332947,0.634533,0.260749,2.09901,2.017378,1.23616,0.639829,0.531714,12.471215,2.291368,1.539144,0.509205,0.37933
2.0,7.974287,1.612025,1.554791,0.599615,0.373688,2.198341,1.5332,0.956907,0.218407,0.173358,2.395878,2.832393,2.734416,0.714622,0.285927,2.081251,2.217866,1.463271,0.711833,0.516202,9.366914,2.466572,1.517826,0.604832,0.384167
2.0,4.949781,1.783004,1.548422,0.71165,0.374434,2.06594,1.638834,1.000422,0.229444,0.193497,2.670278,3.288391,2.997625,0.781521,0.317155,2.087124,2.596649,1.658918,0.779331,0.505836,6.985988,2.694285,1.540133,0.710935,0.408713
2.0,4.397631,1.944691,1.447127,0.806171,0.397098,1.861821,1.620817,0.997936,0.264306,0.232069,3.172796,3.864969,3.095022,0.830762,0.360392,2.293146,3.036174,1.764812,0.833202,0.508823,6.181281,2.938395,1.582064,0.800648,0.449335
2.0,4.456142,2.133516,1.263392,0.871439,0.441556,1.654154,1.485724,0.964286,0.313713,0.299286,3.923574,4.384083,3.042877,0.854999,0.417669,2.89378,3.375486,1.749171,0.861129,0.528069,5.787921,3.135202,1.57705,0.858821,0.502328
2.0,6.021075,2.451777,1.069922,0.908414,0.50817,1.50666,1.273402,0.908737,0.361636,0.391948,4.903903,4.65225,2.906994,0.855269,0.482546,3.987525,3.518869,1.634607,0.866509,0.560514,6.521117,3.226672,1.513198,0.884531,0.562728
2.0,10.842649,3.074545,0.937055,0.924235,0.592755,1.418506,1.040637,0.838352,0.392662,0.490642,5.934998,4.514419,2.764654,0.836278,0.539211,5.575839,3.441204,1.471065,0.865891,0.595256,9.01425,3.244414,1.415294,0.885376,0.618678
2.0,20.386415,4.038516,0.921928,0.927889,0.684431,1.406235,0.841002,0.762852,0.401506,0.566025,6.868604,3.984093,2.664194,0.80485,0.569573,7.433436,3.204855,1.325928,0.880614,0.618016,13.772029,3.237622,1.357576,0.873423,0.65595
2.0,34.817322,5.217782,1.003112,0.924132,0.765617,1.431282,0.706806,0.690343,0.395824,0.591684,7.599726,3.206911,2.593562,0.765829,0.561238,9.143257,2.899706,1.219324,0.920613,0.615787,20.980045,3.253545,1.365545,0.859516,0.662666
2.0,51.406399,6.343246,1.155725,0.923281,0.821496,1.468584,0.653866,0.633814,0.399443,0.558011,8.148125,2.422089,2.503598,0.743245,0.516779,10.347699,2.61029,1.13728,1.00579,0.587034,29.220449,3.314105,1.458088,0.859915,0.637855
2.0,65.536095,7.150734,1.43415,0.954619,0.848032,1.462256,0.696951,0.642245,0.445973,0.478687,8.413614,1.850252,2.376678,0.787761,0.455071,10.497763,2.397539,1.101557,1.175004,0.543593,36.363087,3.445185,1.69355,0.914975,0.593321
2.0,72.697632,7.508831,1.917045,1.051703,0.853719,1.441599,0.856069,0.768761,0.557813,0.385167,8.624165,1.606473,2.24527,0.946128,0.404594,9.922747,2.302442,1.159342,1.463097,0.508119,40.176743,3.697883,2.113997,1.071611,0.550332
