Values,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.Pz.Theta,POW.Pz.Alpha,POW.Pz.BetaL,POW.Pz.BetaH,POW.Pz.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1.0,57.744797,52.894836,52.917011,92.139076,209.972626,99.494301,52.480091,90.813744,122.985016,171.167557,71.407341,86.906311,51.653503,133.056,253.348083,14.715998,14.763984,5.509905,7.173862,7.005117,110.142563,90.180367,81.262894,107.6642,285.162109
1.0,59.146317,59.317009,44.76627,96.90773,206.779419,115.920532,55.238682,101.325386,127.402863,179.250793,73.04319,83.611389,55.373207,142.752106,243.926315,13.427579,13.410871,6.104032,7.348374,7.446613,100.174622,88.69252,88.939781,115.442047,276.524292
1.0,61.646534,66.051826,42.874249,102.765678,201.616959,123.18898,55.375721,105.989311,133.251236,180.706757,75.587051,77.61927,54.672516,142.089951,238.912521,11.488691,11.780529,7.017732,7.444795,7.732745,90.134338,90.924347,91.610321,120.205147,268.52005
1.0,65.182259,72.744415,47.477825,111.869942,196.653427,120.012871,52.789463,103.962601,140.483368,174.961441,77.188362,71.440399,50.524208,134.271332,235.284271,9.307024,10.197198,8.158021,7.489951,7.836115,82.349396,92.85984,90.29493,122.680786,259.163605
1.0,68.289932,78.249702,55.880482,127.547348,192.241287,107.632576,48.019833,98.532761,150.344604,163.450455,76.193779,67.342873,45.164654,128.406998,229.667557,7.21631,8.867895,9.266712,7.549211,7.769555,77.724731,92.289299,87.939331,126.825867,246.315628
1.0,69.560844,81.211357,64.117981,151.926407,186.628052,89.573944,41.605484,95.077461,164.977737,148.594116,71.756966,66.721436,40.769005,134.434357,218.719086,5.384993,7.86597,10.043924,7.633971,7.543942,75.863914,88.385658,88.050987,138.307556,228.320816
1.0,68.409767,81.181168,68.750359,183.160538,177.936096,71.081337,34.869968,97.657272,185.235062,133.299622,64.61145,70.17337,38.605057,157.670609,201.264603,3.860969,7.149137,10.283567,7.70649,7.170903,74.216164,80.866707,93.599129,161.099518,204.527237
1.0,65.229706,79.296898,68.109718,213.407654,166.367569,56.830742,29.500843,106.58886,207.562912,120.952652,56.884537,77.59346,39.409958,192.866776,180.628143,2.62521,6.69736,9.943074,7.691421,6.679175,69.831833,71.740021,104.297211,192.93132,176.865265
1.0,61.305626,78.548355,63.858486,233.166565,155.344116,49.451958,27.775312,117.400635,226.325302,114.527695,50.258888,87.741837,42.760033,228.009354,164.013031,1.760441,6.561528,9.247129,7.564831,6.118042,61.776505,65.236649,115.70845,227.461273,150.776871
1.0,57.34586,81.409386,58.926277,236.663986,149.843475,49.044403,31.854553,123.243637,237.347,115.057457,46.48299,98.285561,47.340355,252.940598,157.947433,1.450256,6.785528,8.609886,7.439773,5.552594,51.387783,65.926674,122.929146,257.815674,133.164978
1.0,53.874138,88.309761,56.07925,225.016846,152.628525,52.962212,42.813885,118.266579,240.041489,120.420319,46.9781,107.377861,50.585384,264.358063,163.52153,1.770493,7.371314,8.419721,7.452234,5.047712,41.46669,76.638481,123.802582,279.14502,128.134354
1.0,51.526867,97.421082,56.275967,208.351059,162.554337,57.145618,60.120968,102.17514,238.67392,127.116562,52.296928,113.957001,51.016453,266.402527,176.128952,2.576111,8.200005,8.868876,7.681911,4.659907,34.309418,96.532257,120.226387,290.953766,134.876678
1.0,50.951324,104.544189,58.357849,199.913849,175.193344,58.03096,82.252586,80.841026,239.910339,132.116333,61.530163,116.837105,48.577503,266.282349,188.25972,3.58543,8.955788,9.800843,8.051447,4.421508,30.994635,121.732193,116.553757,294.901154,148.392746
1.0,52.039879,105.254234,59.519016,208.180191,184.488235,53.410496,107.433075,63.274254,248.101837,132.713745,72.351929,114.641495,44.213829,269.479919,192.337723,4.458532,9.227228,10.805265,8.297616,4.330997,31.527229,146.881653,116.88298,292.027893,160.960327
1.0,54.142368,97.913109,57.647606,234.330338,185.711319,44.831402,132.789841,56.314316,263.012543,127.608231,81.867233,107.820595,39.43745,277.094452,184.689606,4.947815,8.756406,11.430518,8.159085,4.383367,34.853336,166.616501,122.428223,282.838776,166.368439
1.0,56.218792,84.500954,52.592854,271.296814,178.695068,36.623878,154.450531,61.233212,279.687561,118.150482,87.47522,99.040123,36.169754,286.017822,168.040176,5.037378,7.680791,11.454586,7.557107,4.591901,39.253609,177.844421,131.871414,267.865631,163.416687
1.0,56.64048,69.545975,47.127838,306.594208,168.314148,32.553707,168.349365,73.661774,290.752258,108.006119,87.534912,91.86055,35.617924,291.762726,150.529922,4.867729,6.549743,11.026163,6.663762,4.960985,43.814987,181.10611,139.887115,248.825653,156.122513
1.0,54.217293,58.220272,45.205189,329.432526,160.303101,33.593277,171.411331,88.426262,291.229736,100.547981,82.464058,89.20903,38.471737,292.170044,139.897049,4.621086,6.018412,10.477081,5.844421,5.443356,48.900871,180.912643,141.61348,229.528336,149.705902
1.0,49.526108,54.423927,49.032455,337.706787,158.29747,37.492836,161.984192,101.117264,284.046753,98.259697,74.559151,92.97567,44.358936,291.663879,140.062607,4.397779,6.406409,10.021361,5.430826,5.96181,56.076241,180.401917,133.170898,217.397736,148.101334
1.0,44.212673,60.02087,57.560238,335.494415,162.660416,40.030201,140.259399,108.153183,276.335663,101.913506,66.911133,102.935486,51.486343,296.386688,150.494659,4.167981,7.460704,9.722967,5.529479,6.456204,66.419945,180.594101,116.372231,219.422531,153.006088
1.0,40.537754,74.827324,67.846542,330.021423,169.27916,38.656994,110.938606,110.690331,276.581268,108.988792,61.544598,117.94191,57.563362,308.618317,164.714493,3.847425,8.579981,9.491391,6.053635,6.922281,79.449768,180.898529,97.90477,239.280334,161.701462
1.0,38.991589,98.084366,78.029503,326.910858,173.149887,34.092686,80.869583,112.090599,288.799561,115.768784,58.662807,138.07869,60.874363,324.698578,174.75856,3.408033,9.136597,9.155646,6.756869,7.379988,92.558456,179.240372,84.915825,273.617218,168.555878
1.0,40.015175,127.055115,86.603683,327.350311,172.196701,28.44029,55.597324,114.908112,310.299103,120.181984,58.12228,164.057495,60.470745,338.203674,176.678116,2.932413,8.828355,8.578828,7.331638,7.834566,100.962318,172.048889,81.547493,313.415314,170.207779
1.0,44.118244,158.033646,91.810547,327.568634,168.379501,24.18346,37.904934,119.6856,332.593628,122.230919,60.611008,194.373062,56.446579,342.900848,171.026215,2.595318,7.876722,7.731338,7.576962,8.243818,100.678154,156.681198,87.403748,346.755157,167.658463
1.0,50.925911,186.10524,92.497543,322.592102,166.212143,23.261782,27.698738,123.484512,345.945557,123.612137,64.054359,223.707367,50.473137,336.491913,161.331009,2.635377,6.922217,6.716055,7.414758,8.51047,91.24942,133.710434,100.025101,363.524475,164.966278
1.0,58.658241,206.312912,89.230415,309.744934,167.966904,26.89447,23.657944,124.203667,343.293671,125.793373,65.383591,245.071564,45.539787,320.250427,150.756027,3.192302,6.616514,5.664457,6.885377,8.53115,75.702957,107.578629,116.464989,358.425018,164.621216
1.0,64.461266,215.417877,85.135361,291.801636,172.696793,34.538967,25.66,122.014664,323.395966,129.749725,62.893929,252.709061,44.432983,298.867401,141.935944,4.166489,7.296357,4.664032,6.178763,8.264499,59.826042,85.205978,134.193115,335.267426,166.642502
1.0,65.184776,212.951614,84.002289,275.586945,177.864853,43.917915,33.919331,119.523476,292.254486,136.123627,56.089615,244.277054,48.167683,278.195587,136.674835,5.26043,8.822025,3.787237,5.542378,7.775766,49.105373,71.543785,150.142166,305.178009,169.422318
1.0,60.969357,201.904617,86.658287,266.725403,180.893768,52.209377,47.366837,118.677353,259.218384,144.637131,47.004196,223.090439,55.337086,260.900909,136.106598,6.07859,10.635891,3.093285,5.216817,7.235651,45.746304,67.579063,159.810242,278.465576,170.980484
1.0,55.016613,187.083405,91.05883,263.425598,181.069,57.031948,63.439388,118.824684,230.778366,154.787598,39.96209,196.733887,62.912098,244.412247,142.189316,6.331036,12.108267,2.600156,5.31732,6.873968,46.800522,70.551651,159.611542,259.674316,171.872818
1.0,50.23613,172.60643,94.813042,258.423309,181.340347,56.940334,79.765572,116.616463,209.277893,166.951706,38.1674,173.606201,67.173599,224.253021,157.850632,5.917765,12.786528,2.363036,5.783175,6.834065,47.637791,77.511292,147.995743,248.280792,176.381973
1.0,48.298794,160.693436,97.564346,244.350357,184.971832,51.926617,94.380798,110.598862,193.560715,180.495682,41.880142,158.108719,66.070343,197.623047,183.639847,4.981003,12.534943,2.419832,6.410998,7.102074,46.508125,87.8834,126.569061,240.217377,189.253616
1.0,48.671036,151.690598,98.891655,218.555252,192.83403,43.479538,106.16748,102.155708,181.203445,192.952103,48.430077,149.804291,60.175282,165.883606,215.357849,3.881322,11.523408,2.747148,6.951807,7.527218,44.885616,103.358528,100.337151,231.882675,211.493179
1.0,48.37254,144.019836,97.528038,184.81134,203.987656,34.38728,113.99144,93.144409,170.207458,201.443237,54.417969,145.073517,51.231396,132.983749,245.655014,3.014157,10.107128,3.284599,7.197775,7.902915,45.194809,124.55806,75.335472,220.768158,239.018234
1.0,44.904984,136.342133,93.240074,150.491455,216.285706,27.406082,116.60421,85.250832,159.633392,204.240753,56.427307,140.204178,41.361382,102.981461,267.293335,2.669331,8.711449,3.977415,7.049669,8.113455,48.733227,149.483292,55.615192,205.493759,264.588867
1.0,38.517857,129.343842,87.223694,124.171494,226.965576,23.462757,112.735764,79.327705,150.300446,200.839569,52.21497,133.082642,32.574696,80.746109,275.441223,2.87016,7.685602,4.661599,6.520164,8.196941,55.08173,172.499405,43.630276,188.424316,280.844025
1.0,32.49659,125.66555,81.657982,114.418785,233.384583,21.828653,101.921593,74.770531,147.104492,192.013657,43.565655,125.252922,26.350018,76.159904,269.163239,3.345821,7.216646,5.141499,5.735694,8.295725,61.519295,185.907928,40.476723,177.13916,283.422882
1.0,30.861851,127.325172,77.700134,122.919762,233.172302,21.669941,85.249855,70.958282,153.771591,179.216415,34.643021,119.585724,23.432449,96.536491,250.781464,3.737063,7.349987,5.277346,4.900564,8.532761,64.697311,184.029739,45.047424,177.929077,272.347198
1.0,34.690929,133.54924,75.655807,142.859116,224.652084,23.221636,66.034157,67.807045,169.460831,163.337387,28.232658,116.515152,23.716969,141.098251,224.386902,3.861832,8.051692,5.079213,4.23439,8.915775,63.856712,166.665924,55.142239,192.590897,250.806274
1.0,41.988323,140.654236,75.502289,164.644333,207.004852,26.93536,48.408852,66.680527,190.360168,144.370819,26.19729,113.873932,26.285467,203.109238,193.805435,3.700962,9.198385,4.729234,3.915753,9.318789,60.080444,138.634766,69.970573,218.944092,222.866821
1.0,48.822987,145.057175,77.144829,181.210587,182.026932,32.653595,35.489574,68.853737,212.280289,123.109024,29.688206,110.099655,30.111319,273.355835,162.526062,3.369497,10.624165,4.447501,4.04474,9.565746,55.245495,107.639267,89.786415,252.500015,192.202942
1.0,51.877895,145.358612,79.103752,187.905197,156.069458,39.71653,28.535559,74.883972,229.940796,103.047035,37.63868,106.438339,34.664425,338.365143,135.242874,3.066251,12.220781,4.348261,4.640385,9.525738,52.142647,82.277702,114.202789,285.334869,163.200821
1.0,51.318947,142.732529,78.395721,182.643982,139.219391,47.216534,26.784832,83.194275,238.01149,89.812347,48.008354,107.131416,40.717514,383.131683,117.518936,3.018238,13.911152,4.376675,5.613925,9.188547,51.487022,69.248413,140.90686,307.347778,141.332047
1.0,49.758144,139.473267,73.537254,168.187302,140.929245,54.737476,29.171656,89.812202,233.223999,88.447716,59.201347,116.484138,49.318394,397.557922,114.090027,3.422582,15.551982,4.343807,6.761122,8.657379,51.95343,71.30069,164.959564,310.702423,132.005188
1.0,49.002743,137.470383,64.46669,150.14241,163.535706,62.140911,35.645,91.45549,216.144043,99.264458,69.928909,135.6707,60.049438,380.985992,124.690056,4.320104,16.845703,4.051839,7.81381,8.087637,51.024002,86.679962,181.113068,294.04007,136.802261
1.0,50.150822,137.244843,53.269642,136.974487,199.805557,69.385742,45.785103,87.529449,192.746628,116.927483,78.64856,160.854507,69.790199,344.194183,142.672058,5.432556,17.373749,3.558405,8.588892,7.608744,47.382999,109.572395,187.12088,266.029083,151.068466
1.0,53.86348,137.689056,42.772976,137.34024,235.660522,75.585068,57.628788,79.911652,171.358078,132.963623,84.855156,184.865051,75.582115,305.522522,158.297775,6.412933,16.847404,3.097106,9.078257,7.255993,42.486076,133.31987,183.635468,242.251999,165.907135
1.0,59.743488,137.336823,35.07011,154.215195,256.277435,79.873772,68.061508,71.060333,158.156631,140.068634,89.7705,200.666946,75.019577,280.517395,164.322235,7.07097,15.29262,2.888894,9.406573,6.954246,38.276115,151.653702,172.571182,235.272598,172.892319
1.0,66.075424,134.96817,31.02035,183.761017,253.326385,81.117859,74.446716,63.509357,154.865967,135.786652,94.353561,203.973984,68.282028,274.944855,159.641281,7.406527,13.104234,3.216316,9.76654,6.604403,36.019058,160.546707,157.497452,248.761719,169.353989
1.0,69.832878,130.98465,30.552776,216.619858,228.767303,78.343544,75.238106,58.472614,157.810104,123.046043,98.468399,195.31752,58.347301,283.331329,148.649536,7.43945,10.807704,4.208455,10.302728,6.182511,36.345997,158.357178,142.494675,276.915436,159.539825
1.0,68.899437,127.550728,33.277523,241.672562,194.719269,71.999535,70.645973,55.822292,160.280334,108.781532,99.828278,177.702118,48.030636,292.525146,138.365173,7.181374,8.73801,5.659738,10.958912,5.740119,40.540249,146.641098,129.693237,306.050873,151.676407
1.0,63.613392,129.058075,38.340809,251.528015,167.218231,63.955154,62.356159,54.761745,157.819855,100.923256,96.553665,155.975525,39.909386,289.91156,134.965134,6.713418,7.026009,7.151088,11.479094,5.375019,49.478397,129.747116,118.807983,320.672028,153.366379
1.0,57.277615,139.488449,44.821815,247.140686,156.616531,56.51992,52.401627,54.416924,152.102097,103.737885,89.697166,135.112289,35.142643,271.917969,140.479584,6.197457,5.654239,8.253607,11.600513,5.215852,63.062,112.499817,108.558296,314.292999,167.027985
1.0,53.988892,159.17775,51.882961,237.755356,161.921555,51.1698,42.936153,54.907063,149.435532,115.28373,83.91478,119.599327,32.954235,246.502167,151.231491,5.751022,4.580467,8.739757,11.218811,5.380925,78.988152,97.424034,99.106056,291.956116,187.947571
1.0,54.975327,183.10466,59.226364,235.294235,173.464783,48.954128,36.27898,56.355942,155.76535,129.189697,83.732239,112.013733,31.672873,226.597275,159.680542,5.377078,3.800499,8.556894,10.431036,5.934107,93.036949,85.081177,91.452332,264.46283,206.23996
1.0,57.872513,202.374176,66.523193,246.591293,179.827011,50.602962,34.233776,59.544472,171.343445,138.694244,88.900681,111.656517,31.697592,221.647614,159.269638,4.966753,3.425873,7.912868,9.49332,6.817892,101.471306,74.786751,86.436028,241.581696,212.713379
1.0,59.433331,208.842621,73.245308,269.554077,174.79892,56.249207,37.426952,66.082024,191.495255,140.149719,94.888954,114.605316,35.607658,233.466507,148.149124,4.451945,3.566723,7.105217,8.641547,7.836282,103.440643,66.492027,83.700638,227.478455,204.84491
1.0,58.010246,200.314972,78.190323,295.889282,160.387527,64.801155,45.107662,76.308983,210.655136,134.755951,95.9384,115.904922,44.401222,256.306549,130.400162,3.883037,4.473558,6.355978,7.975657,8.710902,100.022888,61.06321,81.984634,221.088959,187.865402
1.0,54.997845,182.132721,79.906189,315.924866,143.205872,74.20076,54.604965,89.022919,225.52803,126.345016,89.297401,113.061607,55.74931,281.581635,112.874596,3.390997,6.417774,5.755505,7.48605,9.17419,93.525543,59.911316,79.534981,220.408096,170.406311
1.0,54.71656,162.99498,77.623215,324.916962,130.269257,81.790291,62.295891,102.523811,236.978668,118.668495,77.141708,107.877304,65.29718,303.575958,101.100471,3.100873,9.391125,5.245009,7.114522,9.079888,85.967461,63.299355,75.545967,225.608246,159.240402
1.0,60.116501,149.383026,71.67878,323.655243,124.984711,85.368736,65.467606,114.567238,247.780975,113.060646,65.584435,105.390121,69.567215,320.020691,96.794762,3.093094,12.921136,4.745942,6.871995,8.468864,78.298462,69.664032,71.645004,238.185623,156.137024
1.0,69.162422,141.893356,63.570107,317.911316,126.325287,84.100754,63.934418,123.229347,261.005707,108.584633,60.263824,108.846657,68.204063,331.38974,98.265663,3.269656,16.192026,4.218875,6.865139,7.550944,70.523964,77.379822,69.083778,258.967041,158.679459
1.0,76.656937,135.979752,56.139618,314.299622,130.302643,78.929321,59.149773,128.343948,277.959534,103.726746,61.654026,116.653793,62.988308,340.249268,102.205734,3.404447,18.389368,3.736622,7.232501,6.601687,63.337448,86.642899,67.955055,287.546692,162.594574
1.0,77.323944,126.450577,51.231579,314.722137,132.779236,72.086311,53.257206,130.090607,294.811951,97.575981,64.981956,122.984413,55.827293,347.761383,105.711769,3.30092,19.075285,3.400218,8.068689,5.861765,59.085663,99.916138,69.165016,320.751892,164.328812
1.0,70.185898,111.737259,49.020477,315.775024,132.561905,65.39698,48.038166,127.689125,305.062805,90.881775,63.961727,121.854889,48.108997,352.472137,108.196793,3.016974,18.390341,3.208796,9.307898,5.519852,60.788761,119.006096,72.768951,351.6875,163.143402
1.0,58.903355,94.996338,47.91431,309.921783,130.322617,59.747047,44.642868,119.623161,301.928101,85.011787,57.261353,111.428162,40.494495,349.122559,110.149551,2.76037,16.882465,3.123047,10.717814,5.679931,68.97599,143.167694,77.599289,370.397766,159.619751
1.0,49.124687,81.086975,47.776337,292.607574,126.558411,55.258739,43.913284,106.719238,283.718597,80.412567,49.497818,95.589088,33.286495,333.977234,111.775528,2.666058,15.18114,3.088865,11.979756,6.298649,80.743805,168.720886,82.632927,370.886139,154.318527
1.0,43.512074,72.777565,49.686069,265.087158,121.617798,51.657848,46.352955,91.30323,254.395737,76.706451,45.730824,80.402641,27.776928,308.725739,113.804443,2.814965,13.717505,2.998391,12.851745,7.185834,90.758369,189.404358,86.445313,355.020325,147.869812
1.0,41.645638,69.961899,53.722904,233.786255,116.12722,48.407574,51.860287,76.040024,220.84906,73.528412,47.494534,70.738228,25.907171,280.151031,116.593002,3.255245,12.574093,2.878212,13.234579,8.08711,94.200943,199.731506,89.469894,330.921783,140.536835
1.0,42.922462,70.651039,59.016033,206.385315,110.827072,44.97094,59.189766,63.371906,189.815247,71.284241,52.934776,67.130699,28.700617,256.903442,120.339783,3.925972,11.562801,2.741977,13.124919,8.755439,89.20285,197.320496,94.170364,307.870239,132.437454
1.0,47.330299,73.33506,63.554092,186.533737,105.85955,42.278866,65.922958,54.793892,165.085388,70.650467,59.053192,67.930008,36.239479,244.954697,124.517159,4.737187,10.396123,2.601594,12.622199,9.023875,77.337982,183.14241,104.454773,290.547394,123.883537
1.0,55.827274,78.029869,66.077019,174.56514,101.659775,41.996243,69.592903,50.52652,146.775696,72.277557,63.606613,71.297211,46.523689,245.192184,128.437332,5.579062,8.990796,2.39273,11.887198,8.859207,62.111591,160.403748,121.5494,277.802765,116.276299
1.0,68.992935,83.96582,66.008118,168.724609,98.614609,45.176212,69.328758,50.247059,134.10675,75.858368,66.741135,76.252121,56.847668,254.414597,130.804504,6.294689,7.505129,2.074596,11.045663,8.384295,47.921864,134.160431,144.354889,265.036896,109.900116
1.0,85.386276,89.487648,64.277611,166.170258,97.426949,51.735172,66.474831,53.021618,127.06926,80.011848,69.7733,82.490067,64.730713,267.630707,130.69603,6.709641,6.26625,1.726705,10.174017,7.863785,37.715237,109.823334,168.173981,246.477859,103.596321
1.0,101.403709,91.760414,62.289719,164.412659,99.155655,59.780251,65.061378,56.747623,126.844711,83.30925,73.701141,89.903671,68.36396,279.42804,127.980751,6.607608,5.518143,1.44847,9.31335,7.583805,32.962997,91.641457,185.660278,219.139755,96.309998
1.0,112.393608,88.513367,60.664009,162.374481,104.819756,66.371033,70.008537,59.144199,134.932098,85.042358,77.846313,97.28653,67.741325,286.109375,123.40596,5.932903,5.317208,1.324219,8.556281,7.694914,32.498444,81.43824,189.747772,185.516022,88.134712
1.0,115.148438,79.465645,58.920444,159.922195,114.754112,70.359032,83.598068,58.17857,150.941696,85.352432,79.951981,102.083382,63.672977,286.821167,118.006119,4.819142,5.533878,1.502459,8.074089,8.132261,34.36985,78.948082,177.614975,151.77739,80.341049
1.0,109.909576,66.648003,55.856941,157.504944,127.718315,73.091042,103.815292,53.473465,170.949142,84.655106,77.358429,101.420525,57.250477,282.759003,112.05172,3.560107,5.959851,1.975643,8.074755,8.680224,38.085167,82.925468,151.840118,125.033936,74.334625
1.0,102.264343,54.688087,51.227154,155.220627,140.85582,76.726448,124.769516,47.138382,188.452988,83.307205,69.09034,94.32058,50.028442,274.992615,105.202179,2.509139,6.394276,2.668677,8.62888,9.130661,44.321178,91.459076,119.985535,109.068939,70.760994
1.0,99.60228,51.083241,46.048016,152.34761,150.811661,82.808136,139.016373,42.288403,196.682785,81.729218,56.909981,82.885574,43.25243,263.234711,97.691452,1.886187,6.798381,3.456026,9.60082,9.442095,54.020588,102.371529,90.174873,104.063057,69.338989
1.0,105.606758,61.580551,42.224941,148.321426,155.189255,90.377258,141.17482,41.656315,191.699554,80.360123,44.547836,72.656845,38.085155,248.074738,91.200706,1.714839,7.222216,4.223244,10.708534,9.719101,67.493721,111.814743,67.51059,109.126213,69.844574
1.0,118.03688,87.550827,42.164234,143.800919,153.355423,95.800873,130.284561,47.446762,173.910278,78.994324,35.831791,70.785515,35.811195,231.150299,87.319778,1.830184,7.761685,4.855238,11.640969,10.086624,83.753731,116.163864,54.860001,122.567528,71.824333
1.0,130.180084,124.816536,47.307499,139.716064,145.751175,95.174042,111.677727,60.042767,147.935455,77.125168,32.869198,81.603317,36.677727,215.153946,86.41053,2.02918,8.419562,5.225912,12.131835,10.534328,100.691589,114.832687,53.078911,142.335114,74.315674
1.0,134.690079,164.172714,57.736973,137.635437,133.783875,86.869759,94.099716,78.699051,120.940895,74.398109,34.761879,103.38089,40.396057,203.684082,87.845955,2.172827,9.087523,5.262502,12.110421,10.921749,115.330307,109.320862,61.968056,165.52594,76.649811
1.0,127.938164,196.331955,72.40657,139.28183,119.294533,73.709984,85.979401,101.700172,99.576111,71.003502,38.450878,128.955658,46.723614,199.113174,89.865631,2.214158,9.556059,4.946837,11.747296,11.037625,126.117096,103.634811,81.438812,188.070557,79.083435
1.0,112.344933,214.516296,89.248695,145.688095,104.268623,60.655983,91.752525,126.691338,87.404816,67.381577,40.857258,148.490524,55.506813,201.582199,90.118584,2.150898,9.683466,4.374022,11.338163,10.708581,134.167526,102.836983,110.983803,206.243042,82.520546
1.0,93.632538,216.116562,105.011917,156.091995,90.507919,52.463097,108.482964,150.306213,84.101341,63.94735,40.606014,153.391235,65.00341,209.501282,87.248131,2.029211,9.510212,3.77369,11.100717,9.908004,140.741043,108.891159,148.763672,218.47438,87.440941
1.0,78.112862,202.356049,116.657547,168.121506,79.007652,52.514561,127.806114,168.191055,87.170837,60.550217,38.199928,140.724167,72.491173,221.169495,81.166115,1.933916,9.21174,3.413926,11.023211,8.808813,146.597092,120.215683,188.943787,225.44902,93.037682
1.0,70.30101,178.797562,122.340714,178.676941,69.941353,60.635128,141.794296,176.377029,93.304871,56.783413,35.345165,114.249168,75.752785,234.413651,72.830727,1.928618,8.988389,3.490802,10.888414,7.695227,150.540863,132.82428,224.317291,228.972565,97.51564
1.0,71.046082,153.149429,121.841995,185.152374,63.466492,72.774055,146.999374,172.923508,99.683762,52.505859,33.914223,82.830833,73.471519,247.475571,64.037422,2.030848,8.895856,4.012451,10.45736,6.820004,149.689514,141.931183,248.591553,229.997345,99.291336
1.0,78.762352,130.47641,115.825165,185.979599,60.248337,84.492691,143.342758,157.726425,104.028091,47.8736,36.537052,55.508366,65.735497,259.212982,56.381275,2.180564,8.830741,4.758297,9.656696,6.313704,141.854782,142.983124,257.807892,227.681198,98.312477
1.0,91.188454,113.356606,105.728996,180.342667,60.903065,93.200714,133.30072,133.140427,105.07164,43.610252,45.687092,38.255783,54.224075,267.933014,50.98201,2.297397,8.629462,5.34455,8.595716,6.193513,126.938881,133.719528,251.145035,220.348785,95.807701
1.0,105.903343,102.567383,93.374649,168.33812,65.363602,98.415321,122.105942,104.105614,103.354935,40.761829,61.258163,32.181133,42.169712,271.815918,48.438652,2.310447,8.173752,5.466232,7.537912,6.445392,107.844444,116.261925,231.98262,207.184326,92.938194
1.0,120.074333,97.081345,80.111176,153.127304,72.751015,101.442909,114.800362,76.729141,101.296944,40.244537,80.399574,34.588509,32.504879,269.843811,48.93549,2.199354,7.491734,5.040081,6.755702,7.052149,89.800339,96.177483,205.012222,189.008286,90.530289
1.0,130.663116,95.3713,67.612816,140.825729,81.225708,103.602348,113.181572,56.582264,102.597778,42.381077,98.942886,42.452324,27.077829,262.432373,52.079708,2.001727,6.724461,4.203615,6.346348,7.944139,78.550209,79.680321,176.445053,169.341583,88.813469
1.0,134.897385,95.551903,56.52116,139.062622,88.691895,104.673454,114.974327,46.042683,109.976944,46.412476,112.507744,55.776936,25.634848,251.125259,56.665394,1.769435,6.018588,3.195582,6.212046,8.944893,77.328529,72.185585,151.467194,153.399429,87.377312
1.0,131.240601,97.505913,47.183979,152.827393,93.671379,103.19944,115.552925,44.629677,123.570404,50.842003,118.053856,76.947845,26.362638,237.819092,61.3363,1.583175,5.464283,2.279669,6.20772,9.871245,84.812553,76.730629,131.430069,145.626724,86.075165
1.0,121.047134,101.698692,40.68206,181.232986,95.853577,98.266243,111.409668,49.850784,141.060699,54.22929,115.284821,107.593437,27.373941,224.139877,65.322807,1.512576,5.058846,1.671978,6.311878,10.657551,95.920036,91.587288,115.626381,147.244339,84.833763
1.0,108.035187,107.46505,37.614029,216.449677,95.716103,89.996849,102.89743,59.69046,158.811523,55.780247,106.817444,146.468262,27.696398,211.172653,68.293327,1.58221,4.755623,1.461083,6.604485,11.338372,104.951218,109.730034,103.577194,155.8685,83.645233
1.0,96.606674,112.650482,38.414993,247.333237,94.154785,80.739014,92.968773,73.713409,173.003174,55.694942,96.122292,187.864761,27.223707,200.93634,70.906136,1.762006,4.471875,1.610567,7.21455,11.976044,108.79892,122.640961,94.92244,166.196548,82.765968
1.0,88.711525,114.673676,42.646072,264.928467,92.257179,72.920769,84.606773,90.304871,181.145813,54.62981,86.060989,223.660172,26.28462,196.0625,73.851555,1.9756,4.194847,2.075256,8.167347,12.578506,107.132965,125.03347,88.949402,175.117004,81.904259
1.0,83.63089,112.193207,49.507755,265.932434,90.280106,67.881348,78.834549,107.729004,182.730362,52.872791,78.30896,245.729813,25.806391,198.58342,76.203323,2.150249,3.987769,2.805552,9.324337,13.052539,102.441025,116.118484,85.195869,184.01239,79.933701
1.0,79.112671,105.940521,58.402828,253.478409,87.528717,65.760933,75.944763,124.870842,178.784424,50.645164,73.153557,249.032761,26.528574,208.904449,76.470924,2.262762,4.048326,3.715329,10.413674,13.234643,97.535011,99.939964,85.217026,196.102844,75.998589
1.0,72.442795,97.96891,68.583176,234.381882,83.541168,64.872017,75.901825,139.659424,171.059387,48.456661,69.946861,234.057373,29.169493,224.788651,74.123093,2.359703,4.811451,4.63022,11.156294,12.958673,94.86657,84.198776,92.257378,212.897415,70.429184
1.0,62.61866,90.564621,78.969704,215.114731,78.625954,62.161255,77.907768,149.495346,161.376968,46.719482,67.763168,206.168411,34.545723,241.046249,69.313698,2.529843,6.677063,5.266427,11.353867,12.140456,93.748444,76.047943,108.937103,232.053741,64.348618
1.0,51.397041,85.781097,87.885544,199.116516,73.835632,56.107903,81.437759,153.021774,151.527496,45.826988,66.324394,174.227753,42.507614,252.48555,63.164261,2.817512,9.650062,5.439874,11.034148,10.890012,92.107597,79.20491,135.368622,247.921738,59.30838
